dataset	mismatches	cover_extension	num_probes
simian_torque_teno_virus_33	8	40	34
simian_torque_teno_virus_33	8	50	29
simian_torque_teno_virus_34	0	0	58
simian_torque_teno_virus_34	0	10	63
simian_torque_teno_virus_34	0	20	50
simian_torque_teno_virus_34	0	30	40
simian_torque_teno_virus_34	0	40	31
simian_torque_teno_virus_34	0	50	29
simian_torque_teno_virus_34	1	0	56
simian_torque_teno_virus_34	1	10	62
simian_torque_teno_virus_34	1	20	49
simian_torque_teno_virus_34	1	30	38
simian_torque_teno_virus_34	1	40	34
simian_torque_teno_virus_34	1	50	28
simian_torque_teno_virus_34	2	0	60
simian_torque_teno_virus_34	2	10	64
simian_torque_teno_virus_34	2	20	50
simian_torque_teno_virus_34	2	30	40
simian_torque_teno_virus_34	2	40	33
simian_torque_teno_virus_34	2	50	27
simian_torque_teno_virus_34	3	0	59
simian_torque_teno_virus_34	3	10	66
simian_torque_teno_virus_34	3	20	47
simian_torque_teno_virus_34	3	30	38
simian_torque_teno_virus_34	3	40	34
simian_torque_teno_virus_34	3	50	26
simian_torque_teno_virus_34	4	0	60
simian_torque_teno_virus_34	4	10	61
simian_torque_teno_virus_34	4	20	49
simian_torque_teno_virus_34	4	30	41
simian_torque_teno_virus_34	4	40	34
simian_torque_teno_virus_34	4	50	26
simian_torque_teno_virus_34	5	0	61
simian_torque_teno_virus_34	5	10	59
simian_torque_teno_virus_34	5	20	49
simian_torque_teno_virus_34	5	30	40
simian_torque_teno_virus_34	5	40	33
simian_torque_teno_virus_34	5	50	29
simian_torque_teno_virus_34	6	0	60
simian_torque_teno_virus_34	6	10	62
simian_torque_teno_virus_34	6	20	49
simian_torque_teno_virus_34	6	30	42
simian_torque_teno_virus_34	6	40	33
simian_torque_teno_virus_34	6	50	28
simian_torque_teno_virus_34	7	0	57
simian_torque_teno_virus_34	7	10	62
simian_torque_teno_virus_34	7	20	50
simian_torque_teno_virus_34	7	30	41
simian_torque_teno_virus_34	7	40	33
simian_torque_teno_virus_34	7	50	28
simian_torque_teno_virus_34	8	0	58
simian_torque_teno_virus_34	8	10	63
simian_torque_teno_virus_34	8	20	47
simian_torque_teno_virus_34	8	30	37
simian_torque_teno_virus_34	8	40	36
simian_torque_teno_virus_34	8	50	30
sindbis	0	0	3032
sindbis	0	10	2456
sindbis	0	20	1839
sindbis	0	30	1436
sindbis	0	40	1208
sindbis	0	50	975
sindbis	1	0	1799
sindbis	1	10	1556
sindbis	1	20	1214
sindbis	1	30	992
sindbis	1	40	828
sindbis	1	50	676
sindbis	2	0	1446
sindbis	2	10	1257
sindbis	2	20	969
sindbis	2	30	799
sindbis	2	40	682
sindbis	2	50	575
sindbis	3	0	1228
sindbis	3	10	1102
sindbis	3	20	851
sindbis	3	30	704
sindbis	3	40	599
sindbis	3	50	508
sindbis	4	0	1125
sindbis	4	10	972
sindbis	4	20	776
sindbis	4	30	632
sindbis	4	40	540
sindbis	4	50	457
sindbis	5	0	1053
sindbis	5	10	932
sindbis	5	20	736
sindbis	5	30	591
sindbis	5	40	493
sindbis	5	50	421
sindbis	6	0	990
sindbis	6	10	870
sindbis	6	20	687
sindbis	6	30	568
sindbis	6	40	473
sindbis	6	50	418
sindbis	7	0	976
sindbis	7	10	863
sindbis	7	20	689
sindbis	7	30	558
sindbis	7	40	467
sindbis	7	50	394
sindbis	8	0	963
sindbis	8	10	846
sindbis	8	20	661
sindbis	8	30	559
sindbis	8	40	456
sindbis	8	50	391
sin_nombre_orthohantavirus	0	0	1106
sin_nombre_orthohantavirus	0	10	1160
sin_nombre_orthohantavirus	0	20	867
sin_nombre_orthohantavirus	0	30	702
sin_nombre_orthohantavirus	0	40	579
sin_nombre_orthohantavirus	0	50	485
sin_nombre_orthohantavirus	1	0	997
sin_nombre_orthohantavirus	1	10	996
sin_nombre_orthohantavirus	1	20	767
sin_nombre_orthohantavirus	1	30	619
sin_nombre_orthohantavirus	1	40	501
sin_nombre_orthohantavirus	1	50	422
sin_nombre_orthohantavirus	2	0	892
sin_nombre_orthohantavirus	2	10	883
sin_nombre_orthohantavirus	2	20	676
sin_nombre_orthohantavirus	2	30	550
sin_nombre_orthohantavirus	2	40	454
sin_nombre_orthohantavirus	2	50	360
sin_nombre_orthohantavirus	3	0	814
sin_nombre_orthohantavirus	3	10	786
sin_nombre_orthohantavirus	3	20	609
sin_nombre_orthohantavirus	3	30	490
sin_nombre_orthohantavirus	3	40	405
sin_nombre_orthohantavirus	3	50	336
sin_nombre_orthohantavirus	4	0	746
sin_nombre_orthohantavirus	4	10	722
sin_nombre_orthohantavirus	4	20	549
sin_nombre_orthohantavirus	4	30	451
sin_nombre_orthohantavirus	4	40	371
sin_nombre_orthohantavirus	4	50	309
sin_nombre_orthohantavirus	5	0	696
sin_nombre_orthohantavirus	5	10	673
sin_nombre_orthohantavirus	5	20	511
sin_nombre_orthohantavirus	5	30	428
sin_nombre_orthohantavirus	5	40	354
sin_nombre_orthohantavirus	5	50	291
sin_nombre_orthohantavirus	6	0	666
sin_nombre_orthohantavirus	6	10	639
sin_nombre_orthohantavirus	6	20	489
sin_nombre_orthohantavirus	6	30	392
sin_nombre_orthohantavirus	6	40	327
sin_nombre_orthohantavirus	6	50	277
sin_nombre_orthohantavirus	7	0	649
sin_nombre_orthohantavirus	7	10	621
sin_nombre_orthohantavirus	7	20	478
sin_nombre_orthohantavirus	7	30	389
sin_nombre_orthohantavirus	7	40	319
sin_nombre_orthohantavirus	7	50	270
sin_nombre_orthohantavirus	8	0	637
sin_nombre_orthohantavirus	8	10	598
sin_nombre_orthohantavirus	8	20	456
sin_nombre_orthohantavirus	8	30	372
sin_nombre_orthohantavirus	8	40	315
sin_nombre_orthohantavirus	8	50	269
small_anellovirus	0	0	42
small_anellovirus	0	10	46
small_anellovirus	0	20	37
small_anellovirus	0	30	30
small_anellovirus	0	40	24
small_anellovirus	0	50	20
small_anellovirus	1	0	44
small_anellovirus	1	10	48
small_anellovirus	1	20	34
small_anellovirus	1	30	28
small_anellovirus	1	40	23
small_anellovirus	1	50	22
small_anellovirus	2	0	44
small_anellovirus	2	10	44
small_anellovirus	2	20	36
small_anellovirus	2	30	30
small_anellovirus	2	40	27
small_anellovirus	2	50	20
small_anellovirus	3	0	45
small_anellovirus	3	10	46
small_anellovirus	3	20	37
small_anellovirus	3	30	30
small_anellovirus	3	40	25
small_anellovirus	3	50	22
small_anellovirus	4	0	43
small_anellovirus	4	10	45
small_anellovirus	4	20	36
small_anellovirus	4	30	30
small_anellovirus	4	40	23
small_anellovirus	4	50	19
small_anellovirus	5	0	41
small_anellovirus	5	10	44
small_anellovirus	5	20	35
small_anellovirus	5	30	30
small_anellovirus	5	40	24
small_anellovirus	5	50	19
small_anellovirus	6	0	43
small_anellovirus	6	10	46
small_anellovirus	6	20	35
small_anellovirus	6	30	32
small_anellovirus	6	40	24
small_anellovirus	6	50	21
small_anellovirus	7	0	44
small_anellovirus	7	10	47
small_anellovirus	7	20	32
small_anellovirus	7	30	30
small_anellovirus	7	40	23
small_anellovirus	7	50	21
small_anellovirus	8	0	44
small_anellovirus	8	10	44
small_anellovirus	8	20	34
small_anellovirus	8	30	29
small_anellovirus	8	40	25
small_anellovirus	8	50	19
small_ruminant_morbillivirus	0	0	5426
small_ruminant_morbillivirus	0	10	5245
small_ruminant_morbillivirus	0	20	3633
small_ruminant_morbillivirus	0	30	2786
small_ruminant_morbillivirus	0	40	2286
small_ruminant_morbillivirus	0	50	1844
small_ruminant_morbillivirus	1	0	3196
small_ruminant_morbillivirus	1	10	3054
small_ruminant_morbillivirus	1	20	2143
small_ruminant_morbillivirus	1	30	1643
small_ruminant_morbillivirus	1	40	1343
small_ruminant_morbillivirus	1	50	1091
small_ruminant_morbillivirus	2	0	2143
small_ruminant_morbillivirus	2	10	2043
small_ruminant_morbillivirus	2	20	1428
small_ruminant_morbillivirus	2	30	1127
small_ruminant_morbillivirus	2	40	922
small_ruminant_morbillivirus	2	50	744
small_ruminant_morbillivirus	3	0	1600
small_ruminant_morbillivirus	3	10	1487
small_ruminant_morbillivirus	3	20	1084
small_ruminant_morbillivirus	3	30	839
small_ruminant_morbillivirus	3	40	702
small_ruminant_morbillivirus	3	50	561
small_ruminant_morbillivirus	4	0	1316
small_ruminant_morbillivirus	4	10	1194
small_ruminant_morbillivirus	4	20	873
small_ruminant_morbillivirus	4	30	685
small_ruminant_morbillivirus	4	40	577
small_ruminant_morbillivirus	4	50	456
small_ruminant_morbillivirus	5	0	1126
small_ruminant_morbillivirus	5	10	989
small_ruminant_morbillivirus	5	20	713
small_ruminant_morbillivirus	5	30	578
small_ruminant_morbillivirus	5	40	479
small_ruminant_morbillivirus	5	50	396
small_ruminant_morbillivirus	6	0	1026
small_ruminant_morbillivirus	6	10	869
small_ruminant_morbillivirus	6	20	638
small_ruminant_morbillivirus	6	30	518
small_ruminant_morbillivirus	6	40	418
small_ruminant_morbillivirus	6	50	349
small_ruminant_morbillivirus	7	0	961
small_ruminant_morbillivirus	7	10	822
small_ruminant_morbillivirus	7	20	598
small_ruminant_morbillivirus	7	30	477
small_ruminant_morbillivirus	7	40	390
small_ruminant_morbillivirus	7	50	323
small_ruminant_morbillivirus	8	0	911
small_ruminant_morbillivirus	8	10	783
small_ruminant_morbillivirus	8	20	604
small_ruminant_morbillivirus	8	30	471
small_ruminant_morbillivirus	8	40	370
small_ruminant_morbillivirus	8	50	318
solwezi_mammarenavirus	0	0	172
solwezi_mammarenavirus	0	10	178
solwezi_mammarenavirus	0	20	142
solwezi_mammarenavirus	0	30	118
solwezi_mammarenavirus	0	40	105
solwezi_mammarenavirus	0	50	77
solwezi_mammarenavirus	1	0	165
solwezi_mammarenavirus	1	10	183
solwezi_mammarenavirus	1	20	140
solwezi_mammarenavirus	1	30	116
solwezi_mammarenavirus	1	40	103
solwezi_mammarenavirus	1	50	79
solwezi_mammarenavirus	2	0	167
solwezi_mammarenavirus	2	10	178
solwezi_mammarenavirus	2	20	143
solwezi_mammarenavirus	2	30	120
solwezi_mammarenavirus	2	40	97
solwezi_mammarenavirus	2	50	82
solwezi_mammarenavirus	3	0	171
solwezi_mammarenavirus	3	10	179
solwezi_mammarenavirus	3	20	138
solwezi_mammarenavirus	3	30	112
solwezi_mammarenavirus	3	40	98
solwezi_mammarenavirus	3	50	82
solwezi_mammarenavirus	4	0	169
solwezi_mammarenavirus	4	10	181
solwezi_mammarenavirus	4	20	141
solwezi_mammarenavirus	4	30	111
solwezi_mammarenavirus	4	40	100
solwezi_mammarenavirus	4	50	80
solwezi_mammarenavirus	5	0	169
solwezi_mammarenavirus	5	10	178
solwezi_mammarenavirus	5	20	144
solwezi_mammarenavirus	5	30	114
solwezi_mammarenavirus	5	40	97
solwezi_mammarenavirus	5	50	83
solwezi_mammarenavirus	6	0	169
solwezi_mammarenavirus	6	10	181
solwezi_mammarenavirus	6	20	145
solwezi_mammarenavirus	6	30	113
solwezi_mammarenavirus	6	40	98
solwezi_mammarenavirus	6	50	80
solwezi_mammarenavirus	7	0	170
solwezi_mammarenavirus	7	10	181
solwezi_mammarenavirus	7	20	146
solwezi_mammarenavirus	7	30	113
solwezi_mammarenavirus	7	40	94
solwezi_mammarenavirus	7	50	83
solwezi_mammarenavirus	8	0	172
solwezi_mammarenavirus	8	10	182
solwezi_mammarenavirus	8	20	141
solwezi_mammarenavirus	8	30	117
solwezi_mammarenavirus	8	40	97
solwezi_mammarenavirus	8	50	76
sosuga_rubulavirus	0	0	243
sosuga_rubulavirus	0	10	262
sosuga_rubulavirus	0	20	206
sosuga_rubulavirus	0	30	174
sosuga_rubulavirus	0	40	144
sosuga_rubulavirus	0	50	122
sosuga_rubulavirus	1	0	252
sosuga_rubulavirus	1	10	261
sosuga_rubulavirus	1	20	208
sosuga_rubulavirus	1	30	173
sosuga_rubulavirus	1	40	144
sosuga_rubulavirus	1	50	117
sosuga_rubulavirus	2	0	249
sosuga_rubulavirus	2	10	267
sosuga_rubulavirus	2	20	212
sosuga_rubulavirus	2	30	168
sosuga_rubulavirus	2	40	140
sosuga_rubulavirus	2	50	117
sosuga_rubulavirus	3	0	250
sosuga_rubulavirus	3	10	271
sosuga_rubulavirus	3	20	203
sosuga_rubulavirus	3	30	170
sosuga_rubulavirus	3	40	140
sosuga_rubulavirus	3	50	120
sosuga_rubulavirus	4	0	255
sosuga_rubulavirus	4	10	265
sosuga_rubulavirus	4	20	203
sosuga_rubulavirus	4	30	167
sosuga_rubulavirus	4	40	147
sosuga_rubulavirus	4	50	120
sosuga_rubulavirus	5	0	254
sosuga_rubulavirus	5	10	268
sosuga_rubulavirus	5	20	212
sosuga_rubulavirus	5	30	169
sosuga_rubulavirus	5	40	140
sosuga_rubulavirus	5	50	119
sosuga_rubulavirus	6	0	253
sosuga_rubulavirus	6	10	268
sosuga_rubulavirus	6	20	210
sosuga_rubulavirus	6	30	169
sosuga_rubulavirus	6	40	144
sosuga_rubulavirus	6	50	113
sosuga_rubulavirus	7	0	253
sosuga_rubulavirus	7	10	263
sosuga_rubulavirus	7	20	210
sosuga_rubulavirus	7	30	171
sosuga_rubulavirus	7	40	143
sosuga_rubulavirus	7	50	121
sosuga_rubulavirus	8	0	253
sosuga_rubulavirus	8	10	263
sosuga_rubulavirus	8	20	208
sosuga_rubulavirus	8	30	175
sosuga_rubulavirus	8	40	147
sosuga_rubulavirus	8	50	118
souris_mammarenavirus	0	0	180
souris_mammarenavirus	0	10	178
souris_mammarenavirus	0	20	141
souris_mammarenavirus	0	30	115
souris_mammarenavirus	0	40	100
souris_mammarenavirus	0	50	85
souris_mammarenavirus	1	0	172
souris_mammarenavirus	1	10	183
souris_mammarenavirus	1	20	143
souris_mammarenavirus	1	30	118
souris_mammarenavirus	1	40	99
souris_mammarenavirus	1	50	80
souris_mammarenavirus	2	0	174
souris_mammarenavirus	2	10	184
souris_mammarenavirus	2	20	145
souris_mammarenavirus	2	30	114
souris_mammarenavirus	2	40	98
souris_mammarenavirus	2	50	81
souris_mammarenavirus	3	0	169
souris_mammarenavirus	3	10	182
souris_mammarenavirus	3	20	142
souris_mammarenavirus	3	30	121
souris_mammarenavirus	3	40	98
souris_mammarenavirus	3	50	83
souris_mammarenavirus	4	0	165
souris_mammarenavirus	4	10	180
souris_mammarenavirus	4	20	144
souris_mammarenavirus	4	30	117
souris_mammarenavirus	4	40	101
souris_mammarenavirus	4	50	78
souris_mammarenavirus	5	0	181
souris_mammarenavirus	5	10	183
souris_mammarenavirus	5	20	145
souris_mammarenavirus	5	30	113
souris_mammarenavirus	5	40	100
souris_mammarenavirus	5	50	82
souris_mammarenavirus	6	0	173
souris_mammarenavirus	6	10	183
souris_mammarenavirus	6	20	137
souris_mammarenavirus	6	30	115
souris_mammarenavirus	6	40	96
souris_mammarenavirus	6	50	83
souris_mammarenavirus	7	0	173
souris_mammarenavirus	7	10	185
souris_mammarenavirus	7	20	139
souris_mammarenavirus	7	30	121
souris_mammarenavirus	7	40	100
souris_mammarenavirus	7	50	79
souris_mammarenavirus	8	0	171
souris_mammarenavirus	8	10	192
souris_mammarenavirus	8	20	144
souris_mammarenavirus	8	30	113
souris_mammarenavirus	8	40	101
souris_mammarenavirus	8	50	81
spanish_goat_encephalitis	0	0	182
spanish_goat_encephalitis	0	10	191
spanish_goat_encephalitis	0	20	148
spanish_goat_encephalitis	0	30	119
spanish_goat_encephalitis	0	40	101
spanish_goat_encephalitis	0	50	80
spanish_goat_encephalitis	1	0	176
spanish_goat_encephalitis	1	10	189
spanish_goat_encephalitis	1	20	140
spanish_goat_encephalitis	1	30	125
spanish_goat_encephalitis	1	40	102
spanish_goat_encephalitis	1	50	81
spanish_goat_encephalitis	2	0	170
spanish_goat_encephalitis	2	10	186
spanish_goat_encephalitis	2	20	145
spanish_goat_encephalitis	2	30	117
spanish_goat_encephalitis	2	40	105
spanish_goat_encephalitis	2	50	83
spanish_goat_encephalitis	3	0	174
spanish_goat_encephalitis	3	10	186
spanish_goat_encephalitis	3	20	139
spanish_goat_encephalitis	3	30	120
spanish_goat_encephalitis	3	40	104
spanish_goat_encephalitis	3	50	82
spanish_goat_encephalitis	4	0	173
spanish_goat_encephalitis	4	10	187
spanish_goat_encephalitis	4	20	149
spanish_goat_encephalitis	4	30	118
spanish_goat_encephalitis	4	40	102
spanish_goat_encephalitis	4	50	83
spanish_goat_encephalitis	5	0	170
spanish_goat_encephalitis	5	10	189
spanish_goat_encephalitis	5	20	141
spanish_goat_encephalitis	5	30	122
spanish_goat_encephalitis	5	40	99
spanish_goat_encephalitis	5	50	85
spanish_goat_encephalitis	6	0	170
spanish_goat_encephalitis	6	10	183
spanish_goat_encephalitis	6	20	137
spanish_goat_encephalitis	6	30	120
spanish_goat_encephalitis	6	40	99
spanish_goat_encephalitis	6	50	83
spanish_goat_encephalitis	7	0	172
spanish_goat_encephalitis	7	10	187
spanish_goat_encephalitis	7	20	142
spanish_goat_encephalitis	7	30	121
spanish_goat_encephalitis	7	40	99
spanish_goat_encephalitis	7	50	83
spanish_goat_encephalitis	8	0	176
spanish_goat_encephalitis	8	10	193
spanish_goat_encephalitis	8	20	148
spanish_goat_encephalitis	8	30	119
spanish_goat_encephalitis	8	40	102
spanish_goat_encephalitis	8	50	85
spondweni	0	0	243
spondweni	0	10	261
spondweni	0	20	197
spondweni	0	30	144
spondweni	0	40	123
spondweni	0	50	96
spondweni	1	0	187
spondweni	1	10	204
spondweni	1	20	145
spondweni	1	30	115
spondweni	1	40	97
spondweni	1	50	82
spondweni	2	0	174
spondweni	2	10	183
spondweni	2	20	137
spondweni	2	30	113
spondweni	2	40	98
spondweni	2	50	77
spondweni	3	0	169
spondweni	3	10	179
spondweni	3	20	142
spondweni	3	30	109
spondweni	3	40	100
spondweni	3	50	79
spondweni	4	0	172
spondweni	4	10	181
spondweni	4	20	140
spondweni	4	30	111
spondweni	4	40	94
spondweni	4	50	79
spondweni	5	0	165
spondweni	5	10	180
spondweni	5	20	137
spondweni	5	30	114
spondweni	5	40	96
spondweni	5	50	79
spondweni	6	0	168
spondweni	6	10	179
spondweni	6	20	135
spondweni	6	30	115
spondweni	6	40	91
spondweni	6	50	77
spondweni	7	0	165
spondweni	7	10	172
spondweni	7	20	136
spondweni	7	30	112
spondweni	7	40	96
spondweni	7	50	78
spondweni	8	0	167
spondweni	8	10	177
spondweni	8	20	138
spondweni	8	30	115
spondweni	8	40	96
spondweni	8	50	78
sudan_ebolavirus	0	0	1086
sudan_ebolavirus	0	10	827
sudan_ebolavirus	0	20	671
sudan_ebolavirus	0	30	517
sudan_ebolavirus	0	40	429
sudan_ebolavirus	0	50	363
sudan_ebolavirus	1	0	670
sudan_ebolavirus	1	10	560
sudan_ebolavirus	1	20	447
sudan_ebolavirus	1	30	363
sudan_ebolavirus	1	40	309
sudan_ebolavirus	1	50	251
sudan_ebolavirus	2	0	539
sudan_ebolavirus	2	10	459
sudan_ebolavirus	2	20	364
sudan_ebolavirus	2	30	287
sudan_ebolavirus	2	40	239
sudan_ebolavirus	2	50	201
sudan_ebolavirus	3	0	469
sudan_ebolavirus	3	10	397
sudan_ebolavirus	3	20	327
sudan_ebolavirus	3	30	256
sudan_ebolavirus	3	40	219
sudan_ebolavirus	3	50	195
sudan_ebolavirus	4	0	441
sudan_ebolavirus	4	10	358
sudan_ebolavirus	4	20	305
sudan_ebolavirus	4	30	239
sudan_ebolavirus	4	40	198
sudan_ebolavirus	4	50	173
sudan_ebolavirus	5	0	412
sudan_ebolavirus	5	10	351
sudan_ebolavirus	5	20	297
sudan_ebolavirus	5	30	229
sudan_ebolavirus	5	40	184
sudan_ebolavirus	5	50	179
sudan_ebolavirus	6	0	392
sudan_ebolavirus	6	10	340
sudan_ebolavirus	6	20	283
sudan_ebolavirus	6	30	225
sudan_ebolavirus	6	40	187
sudan_ebolavirus	6	50	172
sudan_ebolavirus	7	0	390
sudan_ebolavirus	7	10	326
sudan_ebolavirus	7	20	281
sudan_ebolavirus	7	30	212
sudan_ebolavirus	7	40	185
sudan_ebolavirus	7	50	159
sudan_ebolavirus	8	0	392
sudan_ebolavirus	8	10	336
sudan_ebolavirus	8	20	279
sudan_ebolavirus	8	30	217
sudan_ebolavirus	8	40	187
sudan_ebolavirus	8	50	164
tacaiuma_orthobunyavirus	0	0	398
tacaiuma_orthobunyavirus	0	10	421
tacaiuma_orthobunyavirus	0	20	330
tacaiuma_orthobunyavirus	0	30	277
tacaiuma_orthobunyavirus	0	40	230
tacaiuma_orthobunyavirus	0	50	187
tacaiuma_orthobunyavirus	1	0	400
tacaiuma_orthobunyavirus	1	10	419
tacaiuma_orthobunyavirus	1	20	333
tacaiuma_orthobunyavirus	1	30	269
tacaiuma_orthobunyavirus	1	40	230
tacaiuma_orthobunyavirus	1	50	187
tacaiuma_orthobunyavirus	2	0	389
tacaiuma_orthobunyavirus	2	10	417
tacaiuma_orthobunyavirus	2	20	325
tacaiuma_orthobunyavirus	2	30	270
tacaiuma_orthobunyavirus	2	40	229
tacaiuma_orthobunyavirus	2	50	184
tacaiuma_orthobunyavirus	3	0	398
tacaiuma_orthobunyavirus	3	10	425
tacaiuma_orthobunyavirus	3	20	328
tacaiuma_orthobunyavirus	3	30	271
tacaiuma_orthobunyavirus	3	40	222
tacaiuma_orthobunyavirus	3	50	189
tacaiuma_orthobunyavirus	4	0	393
tacaiuma_orthobunyavirus	4	10	426
tacaiuma_orthobunyavirus	4	20	319
tacaiuma_orthobunyavirus	4	30	266
tacaiuma_orthobunyavirus	4	40	223
tacaiuma_orthobunyavirus	4	50	189
tacaiuma_orthobunyavirus	5	0	399
tacaiuma_orthobunyavirus	5	10	422
tacaiuma_orthobunyavirus	5	20	328
tacaiuma_orthobunyavirus	5	30	268
tacaiuma_orthobunyavirus	5	40	227
tacaiuma_orthobunyavirus	5	50	182
tacaiuma_orthobunyavirus	6	0	394
tacaiuma_orthobunyavirus	6	10	424
tacaiuma_orthobunyavirus	6	20	322
tacaiuma_orthobunyavirus	6	30	271
tacaiuma_orthobunyavirus	6	40	225
tacaiuma_orthobunyavirus	6	50	181
tacaiuma_orthobunyavirus	7	0	397
tacaiuma_orthobunyavirus	7	10	410
tacaiuma_orthobunyavirus	7	20	326
tacaiuma_orthobunyavirus	7	30	271
tacaiuma_orthobunyavirus	7	40	219
tacaiuma_orthobunyavirus	7	50	192
tacaiuma_orthobunyavirus	8	0	394
tacaiuma_orthobunyavirus	8	10	419
tacaiuma_orthobunyavirus	8	20	319
tacaiuma_orthobunyavirus	8	30	272
tacaiuma_orthobunyavirus	8	40	225
tacaiuma_orthobunyavirus	8	50	186
tacaribe_mammarenavirus	0	0	286
tacaribe_mammarenavirus	0	10	279
tacaribe_mammarenavirus	0	20	201
tacaribe_mammarenavirus	0	30	162
tacaribe_mammarenavirus	0	40	138
tacaribe_mammarenavirus	0	50	115
tacaribe_mammarenavirus	1	0	253
tacaribe_mammarenavirus	1	10	250
tacaribe_mammarenavirus	1	20	192
tacaribe_mammarenavirus	1	30	153
tacaribe_mammarenavirus	1	40	130
tacaribe_mammarenavirus	1	50	113
tacaribe_mammarenavirus	2	0	248
tacaribe_mammarenavirus	2	10	244
tacaribe_mammarenavirus	2	20	185
tacaribe_mammarenavirus	2	30	165
tacaribe_mammarenavirus	2	40	137
tacaribe_mammarenavirus	2	50	115
tacaribe_mammarenavirus	3	0	248
tacaribe_mammarenavirus	3	10	242
tacaribe_mammarenavirus	3	20	198
tacaribe_mammarenavirus	3	30	153
tacaribe_mammarenavirus	3	40	127
tacaribe_mammarenavirus	3	50	110
tacaribe_mammarenavirus	4	0	246
tacaribe_mammarenavirus	4	10	238
tacaribe_mammarenavirus	4	20	192
tacaribe_mammarenavirus	4	30	155
tacaribe_mammarenavirus	4	40	143
tacaribe_mammarenavirus	4	50	116
tacaribe_mammarenavirus	5	0	243
tacaribe_mammarenavirus	5	10	244
tacaribe_mammarenavirus	5	20	196
tacaribe_mammarenavirus	5	30	160
tacaribe_mammarenavirus	5	40	139
tacaribe_mammarenavirus	5	50	111
tacaribe_mammarenavirus	6	0	243
tacaribe_mammarenavirus	6	10	242
tacaribe_mammarenavirus	6	20	186
tacaribe_mammarenavirus	6	30	163
tacaribe_mammarenavirus	6	40	138
tacaribe_mammarenavirus	6	50	113
tacaribe_mammarenavirus	7	0	240
tacaribe_mammarenavirus	7	10	242
tacaribe_mammarenavirus	7	20	195
tacaribe_mammarenavirus	7	30	155
tacaribe_mammarenavirus	7	40	137
tacaribe_mammarenavirus	7	50	111
tacaribe_mammarenavirus	8	0	243
tacaribe_mammarenavirus	8	10	244
tacaribe_mammarenavirus	8	20	194
tacaribe_mammarenavirus	8	30	158
tacaribe_mammarenavirus	8	40	137
tacaribe_mammarenavirus	8	50	113
tai_forest_ebolavirus	0	0	339
tai_forest_ebolavirus	0	10	343
tai_forest_ebolavirus	0	20	252
tai_forest_ebolavirus	0	30	207
tai_forest_ebolavirus	0	40	175
tai_forest_ebolavirus	0	50	156
tai_forest_ebolavirus	1	0	334
tai_forest_ebolavirus	1	10	337
tai_forest_ebolavirus	1	20	244
tai_forest_ebolavirus	1	30	205
tai_forest_ebolavirus	1	40	173
tai_forest_ebolavirus	1	50	150
tai_forest_ebolavirus	2	0	324
tai_forest_ebolavirus	2	10	328
tai_forest_ebolavirus	2	20	248
tai_forest_ebolavirus	2	30	214
tai_forest_ebolavirus	2	40	178
tai_forest_ebolavirus	2	50	156
tai_forest_ebolavirus	3	0	328
tai_forest_ebolavirus	3	10	325
tai_forest_ebolavirus	3	20	245
tai_forest_ebolavirus	3	30	208
tai_forest_ebolavirus	3	40	174
tai_forest_ebolavirus	3	50	151
tai_forest_ebolavirus	4	0	328
tai_forest_ebolavirus	4	10	326
tai_forest_ebolavirus	4	20	263
tai_forest_ebolavirus	4	30	206
tai_forest_ebolavirus	4	40	174
tai_forest_ebolavirus	4	50	148
tai_forest_ebolavirus	5	0	330
tai_forest_ebolavirus	5	10	325
tai_forest_ebolavirus	5	20	258
tai_forest_ebolavirus	5	30	204
tai_forest_ebolavirus	5	40	182
tai_forest_ebolavirus	5	50	148
tai_forest_ebolavirus	6	0	331
tai_forest_ebolavirus	6	10	328
tai_forest_ebolavirus	6	20	260
tai_forest_ebolavirus	6	30	203
tai_forest_ebolavirus	6	40	172
tai_forest_ebolavirus	6	50	151
tai_forest_ebolavirus	7	0	330
tai_forest_ebolavirus	7	10	325
tai_forest_ebolavirus	7	20	253
tai_forest_ebolavirus	7	30	214
tai_forest_ebolavirus	7	40	171
tai_forest_ebolavirus	7	50	145
tai_forest_ebolavirus	8	0	337
tai_forest_ebolavirus	8	10	321
tai_forest_ebolavirus	8	20	246
tai_forest_ebolavirus	8	30	203
tai_forest_ebolavirus	8	40	175
tai_forest_ebolavirus	8	50	154
tailam	0	0	311
tailam	0	10	326
tailam	0	20	254
tailam	0	30	214
tailam	0	40	175
tailam	0	50	148
tailam	1	0	317
tailam	1	10	322
tailam	1	20	249
tailam	1	30	204
tailam	1	40	186
tailam	1	50	145
tailam	2	0	318
tailam	2	10	331
tailam	2	20	256
tailam	2	30	207
tailam	2	40	178
tailam	2	50	146
tailam	3	0	314
tailam	3	10	323
tailam	3	20	257
tailam	3	30	204
tailam	3	40	174
tailam	3	50	147
tailam	4	0	306
tailam	4	10	337
tailam	4	20	261
tailam	4	30	217
tailam	4	40	175
tailam	4	50	141
tailam	5	0	308
tailam	5	10	330
tailam	5	20	263
tailam	5	30	205
tailam	5	40	175
tailam	5	50	144
tailam	6	0	302
tailam	6	10	326
tailam	6	20	259
tailam	6	30	212
tailam	6	40	177
tailam	6	50	146
tailam	7	0	305
tailam	7	10	333
tailam	7	20	249
tailam	7	30	210
tailam	7	40	182
tailam	7	50	141
tailam	8	0	311
tailam	8	10	327
